kraken	BTC-USD	2026-07-18 10:00:07.000	104991.7888	105012.7888	93.1935	26.0716
coinbase	ETH-USD	2026-07-18 10:00:07.000	3204.8112	3205.4512	56.8445	11.9823
kraken	ETH-USD	2026-07-18 10:00:07.000	3199.3369	3199.9769	32.1224	22.9216
coinbase	SOL-USD	2026-07-18 10:00:07.000	140.1467	140.1747	17.6624	62.9048
kraken	SOL-USD	2026-07-18 10:00:07.000	140.0160	140.0440	55.2493	19.5244
coinbase	BTC-USD	2026-07-18 10:00:08.000	105074.0365	105095.0365	47.8505	56.2477
kraken	BTC-USD	2026-07-18 10:00:08.000	105169.4072	105190.4072	99.3703	61.3623
coinbase	ETH-USD	2026-07-18 10:00:08.000	3199.7100	3200.3500	97.7983	4.2785
kraken	ETH-USD	2026-07-18 10:00:08.000	3195.3844	3196.0244	70.7791	32.1205
coinbase	SOL-USD	2026-07-18 10:00:08.000	139.9847	140.0127	62.6678	40.9229
kraken	SOL-USD	2026-07-18 10:00:08.000	140.0370	140.0650	32.4644	16.8179
coinbase	BTC-USD	2026-07-18 10:00:09.000	105047.4745	105068.4745	17.1419	17.7108
kraken	BTC-USD	2026-07-18 10:00:09.000	105136.4460	105157.4460	77.7684	10.888
coinbase	ETH-USD	2026-07-18 10:00:09.000	3202.7060	3203.3460	82.4835	82.7282
kraken	ETH-USD	2026-07-18 10:00:09.000	3201.2551	3201.8951	54.2601	61.3599
coinbase	SOL-USD	2026-07-18 10:00:09.000	139.8854	139.9134	58.4326	79.179
kraken	SOL-USD	2026-07-18 10:00:09.000	139.9549	139.9829	11.7416	84.0539
coinbase	BTC-USD	2026-07-18 10:00:10.000	104902.3357	104923.3357	44.7499	66.1805
kraken	BTC-USD	2026-07-18 10:00:10.000	105117.0134	105138.0134	64.3477	39.2222
coinbase	ETH-USD	2026-07-18 10:00:10.000	3194.6407	3195.2807	96.797	50.2517
kraken	ETH-USD	2026-07-18 10:00:10.000	3198.9343	3199.5743	76.4704	74.382
coinbase	SOL-USD	2026-07-18 10:00:10.000	140.1005	140.1285	97.9938	83.3946
kraken	SOL-USD	2026-07-18 10:00:10.000	140.0576	140.0856	13.69	83.1778
coinbase	BTC-USD	2026-07-18 10:00:11.000	104996.1012	105017.1012	58.9103	56.1351
kraken	BTC-USD	2026-07-18 10:00:11.000	104872.8102	104893.8102	56.115	47.5132
coinbase	ETH-USD	2026-07-18 10:00:11.000	3204.7632	3205.4032	94.1686	98.3178
kraken	ETH-USD	2026-07-18 10:00:11.000	3200.0555	3200.6955	29.8357	10.3482
coinbase	SOL-USD	2026-07-18 10:00:11.000	139.7179	139.7459	28.3734	4.9139
kraken	SOL-USD	2026-07-18 10:00:11.000	140.1078	140.1358	48.3243	82.1622
coinbase	BTC-USD	2026-07-18 10:00:12.000	105129.6712	105150.6712	47.7945	48.7011
kraken	BTC-USD	2026-07-18 10:00:12.000	105002.1711	105023.1711	65.8548	48.1191
coinbase	ETH-USD	2026-07-18 10:00:12.000	3205.5663	3206.2063	28.2816	4.772
kraken	ETH-USD	2026-07-18 10:00:12.000	3205.7210	3206.3610	9.6776	19.6161
coinbase	SOL-USD	2026-07-18 10:00:12.000	139.8594	139.8874	84.2568	32.3012
kraken	SOL-USD	2026-07-18 10:00:12.000	140.0733	140.1013	84.7835	54.7869
coinbase	BTC-USD	2026-07-18 10:00:13.000	104875.2908	104896.2908	51.8248	3.267
kraken	BTC-USD	2026-07-18 10:00:13.000	104933.2816	104954.2816	18.8373	40.8151
coinbase	ETH-USD	2026-07-18 10:00:13.000	3194.0494	3194.6894	67.339	69.2408
kraken	ETH-USD	2026-07-18 10:00:13.000	3203.6063	3204.2463	59.9946	13.21
coinbase	SOL-USD	2026-07-18 10:00:13.000	139.7875	139.8155	98.4406	69.8848
kraken	SOL-USD	2026-07-18 10:00:13.000	140.0770	140.1050	49.2527	33.05
coinbase	BTC-USD	2026-07-18 10:00:14.000	105136.5458	105157.5458	94.0309	25.7218
kraken	BTC-USD	2026-07-18 10:00:14.000	104923.8991	104944.8991	32.5167	98.5233
coinbase	ETH-USD	2026-07-18 10:00:14.000	3200.6521	3201.2921	74.502	34.0193
kraken	ETH-USD	2026-07-18 10:00:14.000	3197.4616	3198.1016	74.743	81.7167
coinbase	SOL-USD	2026-07-18 10:00:14.000	139.7861	139.8141	87.6687	65.521
kraken	SOL-USD	2026-07-18 10:00:14.000	139.8762	139.9042	20.3497	94.732
coinbase	BTC-USD	2026-07-18 10:00:15.000	104998.6541	105019.6541	44.4803	31.274
kraken	BTC-USD	2026-07-18 10:00:15.000	105056.8323	105077.8323	1.8825	91.2253
coinbase	ETH-USD	2026-07-18 10:00:15.000	3201.1676	3201.8076	1.0609	7.1052
kraken	ETH-USD	2026-07-18 10:00:15.000	3200.9597	3201.5997	24.8163	33.8123
coinbase	SOL-USD	2026-07-18 10:00:15.000	140.1952	140.2232	78.8729	52.0271
kraken	SOL-USD	2026-07-18 10:00:15.000	140.1970	140.2250	58.5907	28.7442
coinbase	BTC-USD	2026-07-18 10:00:16.000	105189.4379	105210.4379	6.8721	7.8282
kraken	BTC-USD	2026-07-18 10:00:16.000	105155.8591	105176.8591	55.5364	87.7486
coinbase	ETH-USD	2026-07-18 10:00:16.000	3203.4356	3204.0756	73.5291	95.6495
kraken	ETH-USD	2026-07-18 10:00:16.000	3197.6907	3198.3307	62.9512	90.7069
coinbase	SOL-USD	2026-07-18 10:00:16.000	139.8437	139.8717	1.6031	55.0203
kraken	SOL-USD	2026-07-18 10:00:16.000	139.9456	139.9736	40.3519	39.0836
coinbase	BTC-USD	2026-07-18 10:00:17.000	105063.4310	105084.4310	53.1395	44.7446
kraken	BTC-USD	2026-07-18 10:00:17.000	105064.6082	105085.6082	36.5387	49.5438
coinbase	ETH-USD	2026-07-18 10:00:17.000	3197.5639	3198.2039	53.2377	90.7003
kraken	ETH-USD	2026-07-18 10:00:17.000	3194.5747	3195.2147	62.8157	18.7798
coinbase	SOL-USD	2026-07-18 10:00:17.000	140.2231	140.2511	82.2927	41.1028
kraken	SOL-USD	2026-07-18 10:00:17.000	140.2397	140.2677	6.6942	61.3465
coinbase	BTC-USD	2026-07-18 10:00:18.000	104928.2060	104949.2060	79.2541	99.4923
kraken	BTC-USD	2026-07-18 10:00:18.000	104901.6152	104922.6152	61.9659	65.6117
coinbase	ETH-USD	2026-07-18 10:00:18.000	3197.2830	3197.9230	30.5449	11.019
kraken	ETH-USD	2026-07-18 10:00:18.000	3205.3886	3206.0286	49.9145	70.4425
coinbase	SOL-USD	2026-07-18 10:00:18.000	140.1464	140.1744	27.5186	20.2577
kraken	SOL-USD	2026-07-18 10:00:18.000	139.9149	139.9429	61.3762	53.3488
coinbase	BTC-USD	2026-07-18 10:00:19.000	104828.0094	104849.0094	98.3076	98.9306
kraken	BTC-USD	2026-07-18 10:00:19.000	105135.7361	105156.7361	17.8567	42.5049
coinbase	ETH-USD	2026-07-18 10:00:19.000	3203.5988	3204.2388	98.8437	62.0367
kraken	ETH-USD	2026-07-18 10:00:19.000	3195.5586	3196.1986	90.5255	30.2955
coinbase	SOL-USD	2026-07-18 10:00:19.000	140.1625	140.1905	66.3877	35.1149
kraken	SOL-USD	2026-07-18 10:00:19.000	140.0460	140.0740	38.2091	60.5035
coinbase	BTC-USD	2026-07-18 10:00:20.000	105108.3052	105129.3052	72.1016	58.6041
kraken	BTC-USD	2026-07-18 10:00:20.000	105081.6550	105102.6550	80.5503	38.385
coinbase	ETH-USD	2026-07-18 10:00:20.000	3195.9062	3196.5462	69.4227	21.6421
kraken	ETH-USD	2026-07-18 10:00:20.000	3201.7050	3202.3450	73.938	34.3918
coinbase	SOL-USD	2026-07-18 10:00:20.000	139.8337	139.8617	75.082	97.5394
kraken	SOL-USD	2026-07-18 10:00:20.000	140.1281	140.1561	87.3157	48.1976
coinbase	BTC-USD	2026-07-18 10:00:21.000	104884.3397	104905.3397	11.8498	15.8345
kraken	BTC-USD	2026-07-18 10:00:21.000	104893.4708	104914.4708	78.4287	13.7439
coinbase	ETH-USD	2026-07-18 10:00:21.000	3206.0624	3206.7024	5.1491	57.3969
kraken	ETH-USD	2026-07-18 10:00:21.000	3200.6442	3201.2842	50.6607	17.4322
coinbase	SOL-USD	2026-07-18 10:00:21.000	139.9662	139.9942	84.9619	26.4307
kraken	SOL-USD	2026-07-18 10:00:21.000	139.9125	139.9405	31.2675	39.6362
coinbase	BTC-USD	2026-07-18 10:00:22.000	105036.6404	105057.6404	52.7016	95.7967
kraken	BTC-USD	2026-07-18 10:00:22.000	104976.5426	104997.5426	31.1268	2.8007
coinbase	ETH-USD	2026-07-18 10:00:22.000	3197.0381	3197.6781	83.3753	99.5737
kraken	ETH-USD	2026-07-18 10:00:22.000	3200.6089	3201.2489	48.7634	39.2353
coinbase	SOL-USD	2026-07-18 10:00:22.000	139.8918	139.9198	35.656	81.0967
kraken	SOL-USD	2026-07-18 10:00:22.000	139.8992	139.9272	58.0611	15.1292
coinbase	BTC-USD	2026-07-18 10:00:23.000	105149.1728	105170.1728	31.4081	46.2887
kraken	BTC-USD	2026-07-18 10:00:23.000	104885.0699	104906.0699	17.2773	93.9781
coinbase	ETH-USD	2026-07-18 10:00:23.000	3202.2877	3202.9277	92.8358	5.0219
kraken	ETH-USD	2026-07-18 10:00:23.000	3200.3526	3200.9926	60.3643	96.45
coinbase	SOL-USD	2026-07-18 10:00:23.000	140.1072	140.1352	63.7123	27.5552
kraken	SOL-USD	2026-07-18 10:00:23.000	140.2076	140.2356	59.5392	1.097
coinbase	BTC-USD	2026-07-18 10:00:24.000	105048.0719	105069.0719	86.171	10.7837
kraken	BTC-USD	2026-07-18 10:00:24.000	104860.1728	104881.1728	54.8467	5.1442
coinbase	ETH-USD	2026-07-18 10:00:24.000	3198.2406	3198.8806	58.2312	25.34
kraken	ETH-USD	2026-07-18 10:00:24.000	3204.1711	3204.8111	10.8143	80.3708
coinbase	SOL-USD	2026-07-18 10:00:24.000	139.8233	139.8513	83.5821	65.8964
kraken	SOL-USD	2026-07-18 10:00:24.000	140.1238	140.1518	52.4362	82.3121
coinbase	BTC-USD	2026-07-18 10:00:25.000	104847.5487	104868.5487	75.6291	2.9224
kraken	BTC-USD	2026-07-18 10:00:25.000	104884.9134	104905.9134	9.441	45.7557
coinbase	ETH-USD	2026-07-18 10:00:25.000	3196.8160	3197.4560	88.3664	5.0234
kraken	ETH-USD	2026-07-18 10:00:25.000	3203.0353	3203.6753	87.8289	62.3495
coinbase	SOL-USD	2026-07-18 10:00:25.000	139.8164	139.8444	1.1711	9.5248
kraken	SOL-USD	2026-07-18 10:00:25.000	140.1692	140.1972	64.6137	90.6791
coinbase	BTC-USD	2026-07-18 10:00:26.000	105072.1178	105093.1178	11.7034	64.5872
kraken	BTC-USD	2026-07-18 10:00:26.000	104912.1005	104933.1005	63.0075	18.7664
coinbase	ETH-USD	2026-07-18 10:00:26.000	3203.4760	3204.1160	70.7614	52.9692
kraken	ETH-USD	2026-07-18 10:00:26.000	3200.9954	3201.6354	43.7711	51.8162
coinbase	SOL-USD	2026-07-18 10:00:26.000	139.9911	140.0191	34.1244	27.852
kraken	SOL-USD	2026-07-18 10:00:26.000	139.9198	139.9478	11.8281	1.0162
coinbase	BTC-USD	2026-07-18 10:00:27.000	105096.3171	105117.3171	87.4997	35.1188
kraken	BTC-USD	2026-07-18 10:00:27.000	104903.1575	104924.1575	74.2734	88.7112
coinbase	ETH-USD	2026-07-18 10:00:27.000	3193.8810	3194.5210	19.0755	10.784
kraken	ETH-USD	2026-07-18 10:00:27.000	3197.8737	3198.5137	83.3588	4.4407
coinbase	SOL-USD	2026-07-18 10:00:27.000	139.8917	139.9197	94.0911	57.6715
kraken	SOL-USD	2026-07-18 10:00:27.000	139.8835	139.9115	86.8811	75.6682
coinbase	BTC-USD	2026-07-18 10:00:28.000	104802.4777	104823.4777	88.443	91.8791
kraken	BTC-USD	2026-07-18 10:00:28.000	104989.4391	105010.4391	63.1882	40.9883
coinbase	ETH-USD	2026-07-18 10:00:28.000	3197.6627	3198.3027	63.4636	77.411
kraken	ETH-USD	2026-07-18 10:00:28.000	3199.0190	3199.6590	54.764	14.5173
coinbase	SOL-USD	2026-07-18 10:00:28.000	139.8976	139.9256	44.9693	89.3229
kraken	SOL-USD	2026-07-18 10:00:28.000	140.0482	140.0762	36.2931	80.6629
coinbase	BTC-USD	2026-07-18 10:00:29.000	104880.0485	104901.0485	58.5097	94.4945
kraken	BTC-USD	2026-07-18 10:00:29.000	104784.9412	104805.9412	58.2239	77.528
coinbase	ETH-USD	2026-07-18 10:00:29.000	3200.2407	3200.8807	25.3857	86.9557
kraken	ETH-USD	2026-07-18 10:00:29.000	3201.0549	3201.6949	42.2548	44.6636
coinbase	SOL-USD	2026-07-18 10:00:29.000	140.2012	140.2292	67.7612	98.9875
kraken	SOL-USD	2026-07-18 10:00:29.000	140.0819	140.1099	11.6662	49.8261
coinbase	BTC-USD	2026-07-18 10:00:30.000	105046.7548	105067.7548	2.5597	16.4151
kraken	BTC-USD	2026-07-18 10:00:30.000	105050.4611	105071.4611	6.1686	71.1698
coinbase	ETH-USD	2026-07-18 10:00:30.000	3194.9986	3195.6386	43.9627	79.8932
kraken	ETH-USD	2026-07-18 10:00:30.000	3201.4405	3202.0805	21.2497	56.4308
coinbase	SOL-USD	2026-07-18 10:00:30.000	140.1067	140.1347	21.6567	7.6542
kraken	SOL-USD	2026-07-18 10:00:30.000	139.7923	139.8203	78.2135	20.7171
coinbase	BTC-USD	2026-07-18 10:00:31.000	105107.2138	105128.2138	95.6449	70.9508
kraken	BTC-USD	2026-07-18 10:00:31.000	105118.3471	105139.3471	78.6977	73.5024
coinbase	ETH-USD	2026-07-18 10:00:31.000	3202.1675	3202.8075	1.9186	46.7287
kraken	ETH-USD	2026-07-18 10:00:31.000	3198.4048	3199.0448	78.4502	76.9779
coinbase	SOL-USD	2026-07-18 10:00:31.000	139.9520	139.9800	73.2673	18.2928
kraken	SOL-USD	2026-07-18 10:00:31.000	140.1884	140.2164	8.3444	46.9751
coinbase	BTC-USD	2026-07-18 10:00:32.000	104915.6920	104936.6920	83.8968	39.2565
kraken	BTC-USD	2026-07-18 10:00:32.000	104828.8920	104849.8920	69.0339	19.0139
coinbase	ETH-USD	2026-07-18 10:00:32.000	3204.9335	3205.5735	73.0163	74.2449
kraken	ETH-USD	2026-07-18 10:00:32.000	3197.2688	3197.9088	95.4352	41.8674
coinbase	SOL-USD	2026-07-18 10:00:32.000	139.8556	139.8836	65.7105	82.6195
kraken	SOL-USD	2026-07-18 10:00:32.000	140.2309	140.2589	42.1599	74.1751
coinbase	BTC-USD	2026-07-18 10:00:33.000	104816.4137	104837.4137	92.7752	1.9114
kraken	BTC-USD	2026-07-18 10:00:33.000	105006.9303	105027.9303	30.3714	39.6232
coinbase	ETH-USD	2026-07-18 10:00:33.000	3198.9329	3199.5729	50.1078	81.0179
kraken	ETH-USD	2026-07-18 10:00:33.000	3199.3813	3200.0213	51.0282	3.6738
coinbase	SOL-USD	2026-07-18 10:00:33.000	139.9091	139.9371	82.2264	31.4773
kraken	SOL-USD	2026-07-18 10:00:33.000	140.1980	140.2260	43.6555	28.5012
coinbase	BTC-USD	2026-07-18 10:00:34.000	104832.7095	104853.7095	24.9621	61.5979
kraken	BTC-USD	2026-07-18 10:00:34.000	104865.3792	104886.3792	97.4291	86.8144
coinbase	ETH-USD	2026-07-18 10:00:34.000	3199.6160	3200.2560	95.3969	6.417
kraken	ETH-USD	2026-07-18 10:00:34.000	3201.7043	3202.3443	47.6973	5.3927
coinbase	SOL-USD	2026-07-18 10:00:34.000	140.0966	140.1246	62.1092	69.0316
kraken	SOL-USD	2026-07-18 10:00:34.000	139.8338	139.8618	8.6414	24.9071
coinbase	BTC-USD	2026-07-18 10:00:35.000	104957.6169	104978.6169	66.2895	72.695
kraken	BTC-USD	2026-07-18 10:00:35.000	104907.2827	104928.2827	82.735	63.9259
coinbase	ETH-USD	2026-07-18 10:00:35.000	3196.0194	3196.6594	97.4652	90.996
kraken	ETH-USD	2026-07-18 10:00:35.000	3203.4776	3204.1176	57.5596	30.0605
coinbase	SOL-USD	2026-07-18 10:00:35.000	139.7885	139.8165	26.2518	55.1676
kraken	SOL-USD	2026-07-18 10:00:35.000	139.9394	139.9674	25.2909	68.0865
coinbase	BTC-USD	2026-07-18 10:00:36.000	104992.8048	105013.8048	14.4556	28.2243
kraken	BTC-USD	2026-07-18 10:00:36.000	104930.7190	104951.7190	27.1481	94.2692
coinbase	ETH-USD	2026-07-18 10:00:36.000	3196.0826	3196.7226	81.2765	2.8045
kraken	ETH-USD	2026-07-18 10:00:36.000	3201.0044	3201.6444	8.4413	27.6512
coinbase	SOL-USD	2026-07-18 10:00:36.000	140.2598	140.2878	4.0073	38.5045
kraken	SOL-USD	2026-07-18 10:00:36.000	139.9525	139.9805	38.0932	71.158
coinbase	BTC-USD	2026-07-18 10:00:37.000	105104.6536	105125.6536	72.7906	26.7841
kraken	BTC-USD	2026-07-18 10:00:37.000	105006.3258	105027.3258	84.8254	34.5797
coinbase	ETH-USD	2026-07-18 10:00:37.000	3196.9988	3197.6388	73.6323	1.3278
kraken	ETH-USD	2026-07-18 10:00:37.000	3202.4665	3203.1065	38.1822	81.6908
coinbase	SOL-USD	2026-07-18 10:00:37.000	140.2017	140.2297	50.3465	48.501
kraken	SOL-USD	2026-07-18 10:00:37.000	139.9110	139.9390	79.7649	16.6403
coinbase	BTC-USD	2026-07-18 10:00:38.000	104945.3529	104966.3529	25.2605	11.4967
kraken	BTC-USD	2026-07-18 10:00:38.000	105099.0459	105120.0459	88.4177	78.5771
coinbase	ETH-USD	2026-07-18 10:00:38.000	3195.8502	3196.4902	28.2456	60.1079
kraken	ETH-USD	2026-07-18 10:00:38.000	3196.5849	3197.2249	30.9524	52.4106
coinbase	SOL-USD	2026-07-18 10:00:38.000	140.1548	140.1828	60.2991	96.6786
kraken	SOL-USD	2026-07-18 10:00:38.000	139.8934	139.9214	79.0999	57.3338
coinbase	BTC-USD	2026-07-18 10:00:39.000	104863.7251	104884.7251	12.5427	50.288
kraken	BTC-USD	2026-07-18 10:00:39.000	104864.5901	104885.5901	40.0393	5.255
coinbase	ETH-USD	2026-07-18 10:00:39.000	3198.8424	3199.4824	38.6418	46.9061
kraken	ETH-USD	2026-07-18 10:00:39.000	3203.6673	3204.3073	64.7215	33.3767
coinbase	SOL-USD	2026-07-18 10:00:39.000	139.7181	139.7461	15.0938	50.9561
kraken	SOL-USD	2026-07-18 10:00:39.000	140.1995	140.2275	46.4753	42.616
coinbase	BTC-USD	2026-07-18 10:00:40.000	104992.1554	105013.1554	13.9258	80.2682
kraken	BTC-USD	2026-07-18 10:00:40.000	104985.5783	105006.5783	8.2725	91.3816
coinbase	ETH-USD	2026-07-18 10:00:40.000	3194.1563	3194.7963	3.8248	1.2546
kraken	ETH-USD	2026-07-18 10:00:40.000	3200.2589	3200.8989	33.1492	7.4818
coinbase	SOL-USD	2026-07-18 10:00:40.000	139.7314	139.7594	47.5503	7.9975
kraken	SOL-USD	2026-07-18 10:00:40.000	139.8179	139.8459	74.4881	31.608
coinbase	BTC-USD	2026-07-18 10:00:41.000	104791.8394	104812.8394	95.8532	93.4125
kraken	BTC-USD	2026-07-18 10:00:41.000	105047.3262	105068.3262	76.2571	92.6623
coinbase	ETH-USD	2026-07-18 10:00:41.000	3197.6804	3198.3204	62.9784	97.6038
kraken	ETH-USD	2026-07-18 10:00:41.000	3194.0690	3194.7090	86.2836	45.7589
coinbase	SOL-USD	2026-07-18 10:00:41.000	140.2196	140.2476	38.2865	5.2755
kraken	SOL-USD	2026-07-18 10:00:41.000	139.9948	140.0228	93.0769	55.5332
coinbase	BTC-USD	2026-07-18 10:00:42.000	104880.8128	104901.8128	68.2463	55.8384
kraken	BTC-USD	2026-07-18 10:00:42.000	105011.9106	105032.9106	24.6564	22.826
coinbase	ETH-USD	2026-07-18 10:00:42.000	3193.4197	3194.0597	96.933	75.3674
kraken	ETH-USD	2026-07-18 10:00:42.000	3204.8121	3205.4521	45.8286	24.4164
coinbase	SOL-USD	2026-07-18 10:00:42.000	139.9708	139.9988	97.4882	87.241
kraken	SOL-USD	2026-07-18 10:00:42.000	140.1145	140.1425	68.1972	43.5411
coinbase	BTC-USD	2026-07-18 10:00:43.000	105020.0117	105041.0117	76.2149	24.7598
kraken	BTC-USD	2026-07-18 10:00:43.000	104807.6272	104828.6272	73.6893	48.8667
coinbase	ETH-USD	2026-07-18 10:00:43.000	3201.7475	3202.3875	29.5585	71.1365
kraken	ETH-USD	2026-07-18 10:00:43.000	3204.3404	3204.9804	60.7755	1.5357
coinbase	SOL-USD	2026-07-18 10:00:43.000	140.1625	140.1905	23.2517	47.2386
kraken	SOL-USD	2026-07-18 10:00:43.000	139.7560	139.7840	40.273	89.4262
coinbase	BTC-USD	2026-07-18 10:00:44.000	104988.1677	105009.1677	71.7104	45.6569
kraken	BTC-USD	2026-07-18 10:00:44.000	104987.5089	105008.5089	28.211	68.0062
coinbase	ETH-USD	2026-07-18 10:00:44.000	3195.8697	3196.5097	90.5008	84.2957
kraken	ETH-USD	2026-07-18 10:00:44.000	3196.5233	3197.1633	51.7765	95.4561
coinbase	SOL-USD	2026-07-18 10:00:44.000	140.1841	140.2121	11.4479	41.3908
kraken	SOL-USD	2026-07-18 10:00:44.000	139.9172	139.9452	88.0599	96.2006
coinbase	BTC-USD	2026-07-18 10:00:45.000	105103.6627	105124.6627	64.6176	27.2586
kraken	BTC-USD	2026-07-18 10:00:45.000	104890.6485	104911.6485	45.1429	41.4613
coinbase	ETH-USD	2026-07-18 10:00:45.000	3202.3140	3202.9540	42.3716	88.7241
kraken	ETH-USD	2026-07-18 10:00:45.000	3194.5902	3195.2302	15.7554	76.6429
coinbase	SOL-USD	2026-07-18 10:00:45.000	140.1993	140.2273	53.5366	56.0145
kraken	SOL-USD	2026-07-18 10:00:45.000	140.0311	140.0591	81.2309	84.3644
coinbase	BTC-USD	2026-07-18 10:00:46.000	104912.9802	104933.9802	40.5984	72.8348
kraken	BTC-USD	2026-07-18 10:00:46.000	105070.0078	105091.0078	53.0658	30.7261
coinbase	ETH-USD	2026-07-18 10:00:46.000	3202.2062	3202.8462	77.6063	68.254
kraken	ETH-USD	2026-07-18 10:00:46.000	3205.0039	3205.6439	3.9776	25.5525
coinbase	SOL-USD	2026-07-18 10:00:46.000	139.8191	139.8471	21.4775	5.1718
kraken	SOL-USD	2026-07-18 10:00:46.000	140.0680	140.0960	59.12	19.3874
coinbase	BTC-USD	2026-07-18 10:00:47.000	105010.4788	105031.4788	28.6328	79.9874
kraken	BTC-USD	2026-07-18 10:00:47.000	105070.8505	105091.8505	49.8363	69.1679
coinbase	ETH-USD	2026-07-18 10:00:47.000	3204.5715	3205.2115	60.5572	36.5598
kraken	ETH-USD	2026-07-18 10:00:47.000	3195.5344	3196.1744	48.3628	1.7599
coinbase	SOL-USD	2026-07-18 10:00:47.000	139.8550	139.8830	53.0904	55.1421
kraken	SOL-USD	2026-07-18 10:00:47.000	139.8049	139.8329	39.8742	47.9722
coinbase	BTC-USD	2026-07-18 10:00:48.000	105136.1432	105157.1432	21.105	37.3873
kraken	BTC-USD	2026-07-18 10:00:48.000	105165.6078	105186.6078	36.8887	55.0825
coinbase	ETH-USD	2026-07-18 10:00:48.000	3199.9470	3200.5870	91.5123	94.7072
kraken	ETH-USD	2026-07-18 10:00:48.000	3196.9127	3197.5527	60.7751	74.122
coinbase	SOL-USD	2026-07-18 10:00:48.000	139.7323	139.7603	75.4804	39.567
