coinbase	ETH-USD	151	3185.2219	0.7901	sell	2026-07-18 10:00:08.000
coinbase	ETH-USD	152	3208.2117	0.9164	buy	2026-07-18 10:00:08.000
coinbase	ETH-USD	153	3214.6079	1.8048	buy	2026-07-18 10:00:08.000
kraken	ETH-USD	154	3199.5573	1.8031	buy	2026-07-18 10:00:08.000
kraken	ETH-USD	155	3191.3490	1.5549	sell	2026-07-18 10:00:08.000
kraken	ETH-USD	156	3200.2274	1.8915	buy	2026-07-18 10:00:08.000
coinbase	SOL-USD	157	139.8964	1.1364	buy	2026-07-18 10:00:08.000
coinbase	SOL-USD	158	140.6101	0.8371	buy	2026-07-18 10:00:08.000
coinbase	SOL-USD	159	139.8812	0.3208	buy	2026-07-18 10:00:08.000
kraken	SOL-USD	160	140.4079	0.8679	sell	2026-07-18 10:00:08.000
kraken	SOL-USD	161	139.3422	1.8394	sell	2026-07-18 10:00:08.000
kraken	SOL-USD	162	140.3116	0.1663	buy	2026-07-18 10:00:08.000
coinbase	BTC-USD	163	104602.4469	1.3866	sell	2026-07-18 10:00:09.000
coinbase	BTC-USD	164	104840.2716	0.0298	buy	2026-07-18 10:00:09.000
coinbase	BTC-USD	165	105334.9570	0.1503	buy	2026-07-18 10:00:09.000
kraken	BTC-USD	166	104693.3769	0.4175	buy	2026-07-18 10:00:09.000
kraken	BTC-USD	167	105260.3757	0.5936	buy	2026-07-18 10:00:09.000
kraken	BTC-USD	168	105454.4274	0.4734	buy	2026-07-18 10:00:09.000
coinbase	ETH-USD	169	3189.9837	0.2337	sell	2026-07-18 10:00:09.000
coinbase	ETH-USD	170	3206.6394	0.5239	buy	2026-07-18 10:00:09.000
coinbase	ETH-USD	171	3214.9286	0.7309	sell	2026-07-18 10:00:09.000
kraken	ETH-USD	172	3214.7490	0.5997	sell	2026-07-18 10:00:09.000
kraken	ETH-USD	173	3189.8895	1.986	buy	2026-07-18 10:00:09.000
kraken	ETH-USD	174	3201.0633	0.6224	sell	2026-07-18 10:00:09.000
coinbase	SOL-USD	175	140.5567	1.8919	buy	2026-07-18 10:00:09.000
coinbase	SOL-USD	176	139.7422	0.4932	buy	2026-07-18 10:00:09.000
coinbase	SOL-USD	177	139.7075	0.8454	buy	2026-07-18 10:00:09.000
kraken	SOL-USD	178	140.5054	1.2064	sell	2026-07-18 10:00:09.000
kraken	SOL-USD	179	139.4091	0.1557	sell	2026-07-18 10:00:09.000
kraken	SOL-USD	180	139.7191	0.8393	buy	2026-07-18 10:00:09.000
coinbase	BTC-USD	181	105095.6303	0.6031	sell	2026-07-18 10:00:10.000
coinbase	BTC-USD	182	104563.7835	0.8952	sell	2026-07-18 10:00:10.000
coinbase	BTC-USD	183	105143.8967	1.0631	sell	2026-07-18 10:00:10.000
kraken	BTC-USD	184	104904.0575	0.8403	sell	2026-07-18 10:00:10.000
kraken	BTC-USD	185	104938.3623	0.7495	sell	2026-07-18 10:00:10.000
kraken	BTC-USD	186	104570.6093	0.3791	buy	2026-07-18 10:00:10.000
coinbase	ETH-USD	187	3192.8630	1.1208	buy	2026-07-18 10:00:10.000
coinbase	ETH-USD	188	3209.4610	0.8979	sell	2026-07-18 10:00:10.000
coinbase	ETH-USD	189	3189.9322	0.8492	buy	2026-07-18 10:00:10.000
kraken	ETH-USD	190	3191.9346	0.9124	buy	2026-07-18 10:00:10.000
kraken	ETH-USD	191	3195.3718	1.2667	buy	2026-07-18 10:00:10.000
kraken	ETH-USD	192	3199.4652	0.4152	buy	2026-07-18 10:00:10.000
coinbase	SOL-USD	193	140.4622	0.9037	sell	2026-07-18 10:00:10.000
coinbase	SOL-USD	194	139.3109	0.6041	sell	2026-07-18 10:00:10.000
coinbase	SOL-USD	195	140.0633	0.3209	sell	2026-07-18 10:00:10.000
kraken	SOL-USD	196	139.4296	1.0004	buy	2026-07-18 10:00:10.000
kraken	SOL-USD	197	140.0612	0.8166	buy	2026-07-18 10:00:10.000
kraken	SOL-USD	198	139.4692	1.7686	buy	2026-07-18 10:00:10.000
coinbase	BTC-USD	199	104475.2659	0.8029	sell	2026-07-18 10:00:11.000
coinbase	BTC-USD	200	104941.8138	1.4956	sell	2026-07-18 10:00:11.000
coinbase	BTC-USD	201	104772.5663	1.5129	buy	2026-07-18 10:00:11.000
kraken	BTC-USD	202	105100.1804	0.0805	sell	2026-07-18 10:00:11.000
kraken	BTC-USD	203	104795.8841	0.6864	buy	2026-07-18 10:00:11.000
kraken	BTC-USD	204	105410.2339	1.5264	buy	2026-07-18 10:00:11.000
coinbase	ETH-USD	205	3197.2746	0.5865	buy	2026-07-18 10:00:11.000
coinbase	ETH-USD	206	3202.3674	1.258	buy	2026-07-18 10:00:11.000
coinbase	ETH-USD	207	3197.1457	1.2728	sell	2026-07-18 10:00:11.000
kraken	ETH-USD	208	3207.7257	1.8091	sell	2026-07-18 10:00:11.000
kraken	ETH-USD	209	3193.3521	0.7499	buy	2026-07-18 10:00:11.000
kraken	ETH-USD	210	3189.0262	1.3971	sell	2026-07-18 10:00:11.000
coinbase	SOL-USD	211	139.8617	0.9412	sell	2026-07-18 10:00:11.000
coinbase	SOL-USD	212	139.7957	0.9506	sell	2026-07-18 10:00:11.000
coinbase	SOL-USD	213	139.6052	0.9828	sell	2026-07-18 10:00:11.000
kraken	SOL-USD	214	139.9898	1.9173	sell	2026-07-18 10:00:11.000
kraken	SOL-USD	215	139.7203	1.493	buy	2026-07-18 10:00:11.000
kraken	SOL-USD	216	140.5423	0.4393	sell	2026-07-18 10:00:11.000
coinbase	BTC-USD	217	104970.1053	1.7782	buy	2026-07-18 10:00:12.000
coinbase	BTC-USD	218	105363.5361	1.958	buy	2026-07-18 10:00:12.000
coinbase	BTC-USD	219	105195.6113	1.4865	sell	2026-07-18 10:00:12.000
kraken	BTC-USD	220	104481.7446	0.0919	buy	2026-07-18 10:00:12.000
kraken	BTC-USD	221	105524.6694	1.7476	sell	2026-07-18 10:00:12.000
kraken	BTC-USD	222	105238.4550	0.4611	sell	2026-07-18 10:00:12.000
coinbase	ETH-USD	223	3190.1185	0.8737	sell	2026-07-18 10:00:12.000
coinbase	ETH-USD	224	3196.2922	0.6681	sell	2026-07-18 10:00:12.000
coinbase	ETH-USD	225	3188.7366	1.8671	buy	2026-07-18 10:00:12.000
kraken	ETH-USD	226	3200.7732	0.2672	buy	2026-07-18 10:00:12.000
kraken	ETH-USD	227	3198.2120	1.5808	sell	2026-07-18 10:00:12.000
kraken	ETH-USD	228	3197.6733	0.989	buy	2026-07-18 10:00:12.000
coinbase	SOL-USD	229	140.4138	0.8842	buy	2026-07-18 10:00:12.000
coinbase	SOL-USD	230	140.1211	0.1091	sell	2026-07-18 10:00:12.000
coinbase	SOL-USD	231	139.3466	1.27	buy	2026-07-18 10:00:12.000
kraken	SOL-USD	232	139.8091	1.4889	buy	2026-07-18 10:00:12.000
kraken	SOL-USD	233	139.6263	0.6021	buy	2026-07-18 10:00:12.000
kraken	SOL-USD	234	140.2869	1.0291	sell	2026-07-18 10:00:12.000
coinbase	BTC-USD	235	105285.0021	1.7671	sell	2026-07-18 10:00:13.000
coinbase	BTC-USD	236	104956.2090	1.2674	sell	2026-07-18 10:00:13.000
coinbase	BTC-USD	237	105085.0081	0.9855	sell	2026-07-18 10:00:13.000
kraken	BTC-USD	238	104701.1906	0.5391	buy	2026-07-18 10:00:13.000
kraken	BTC-USD	239	104530.1810	0.7061	sell	2026-07-18 10:00:13.000
kraken	BTC-USD	240	105162.3590	0.2894	sell	2026-07-18 10:00:13.000
coinbase	ETH-USD	241	3205.7761	1.9416	sell	2026-07-18 10:00:13.000
coinbase	ETH-USD	242	3201.8486	0.4497	buy	2026-07-18 10:00:13.000
coinbase	ETH-USD	243	3194.8641	0.2137	buy	2026-07-18 10:00:13.000
kraken	ETH-USD	244	3209.4333	0.6526	sell	2026-07-18 10:00:13.000
kraken	ETH-USD	245	3212.5912	0.5184	buy	2026-07-18 10:00:13.000
kraken	ETH-USD	246	3190.0842	0.1694	sell	2026-07-18 10:00:13.000
coinbase	SOL-USD	247	139.5629	0.4112	sell	2026-07-18 10:00:13.000
coinbase	SOL-USD	248	139.7371	1.7214	sell	2026-07-18 10:00:13.000
coinbase	SOL-USD	249	139.9749	1.7452	buy	2026-07-18 10:00:13.000
kraken	SOL-USD	250	139.3623	1.869	buy	2026-07-18 10:00:13.000
kraken	SOL-USD	251	139.3129	0.9956	sell	2026-07-18 10:00:13.000
kraken	SOL-USD	252	139.3665	1.6199	sell	2026-07-18 10:00:13.000
coinbase	BTC-USD	253	104958.5373	0.2451	buy	2026-07-18 10:00:14.000
coinbase	BTC-USD	254	104728.2016	1.6543	buy	2026-07-18 10:00:14.000
coinbase	BTC-USD	255	104909.7135	1.8393	sell	2026-07-18 10:00:14.000
kraken	BTC-USD	256	105118.3945	1.6378	sell	2026-07-18 10:00:14.000
kraken	BTC-USD	257	104516.3193	0.369	sell	2026-07-18 10:00:14.000
kraken	BTC-USD	258	104706.0530	1.6825	sell	2026-07-18 10:00:14.000
coinbase	ETH-USD	259	3213.9027	0.646	sell	2026-07-18 10:00:14.000
coinbase	ETH-USD	260	3187.4331	1.8003	buy	2026-07-18 10:00:14.000
coinbase	ETH-USD	261	3206.7542	1.5572	sell	2026-07-18 10:00:14.000
kraken	ETH-USD	262	3201.1573	0.5294	buy	2026-07-18 10:00:14.000
kraken	ETH-USD	263	3184.5299	1.2336	buy	2026-07-18 10:00:14.000
kraken	ETH-USD	264	3189.5224	0.8352	buy	2026-07-18 10:00:14.000
coinbase	SOL-USD	265	139.6984	1.4748	buy	2026-07-18 10:00:14.000
coinbase	SOL-USD	266	140.3387	1.0354	buy	2026-07-18 10:00:14.000
coinbase	SOL-USD	267	139.4705	1.2939	buy	2026-07-18 10:00:14.000
kraken	SOL-USD	268	140.6596	1.1337	buy	2026-07-18 10:00:14.000
kraken	SOL-USD	269	140.2448	1.4099	sell	2026-07-18 10:00:14.000
kraken	SOL-USD	270	139.6102	1.6653	buy	2026-07-18 10:00:14.000
coinbase	BTC-USD	271	104543.0265	0.622	sell	2026-07-18 10:00:15.000
coinbase	BTC-USD	272	104720.2833	1.2607	sell	2026-07-18 10:00:15.000
coinbase	BTC-USD	273	105086.1634	0.2832	buy	2026-07-18 10:00:15.000
kraken	BTC-USD	274	105055.7789	0.6625	buy	2026-07-18 10:00:15.000
kraken	BTC-USD	275	105327.5955	1.7549	buy	2026-07-18 10:00:15.000
kraken	BTC-USD	276	105499.5444	1.0258	buy	2026-07-18 10:00:15.000
coinbase	ETH-USD	277	3188.3386	0.4209	sell	2026-07-18 10:00:15.000
coinbase	ETH-USD	278	3202.2239	1.3944	buy	2026-07-18 10:00:15.000
coinbase	ETH-USD	279	3191.5301	0.2729	buy	2026-07-18 10:00:15.000
kraken	ETH-USD	280	3208.3189	0.7134	buy	2026-07-18 10:00:15.000
kraken	ETH-USD	281	3204.1277	1.8026	buy	2026-07-18 10:00:15.000
kraken	ETH-USD	282	3203.7125	0.0618	sell	2026-07-18 10:00:15.000
coinbase	SOL-USD	283	139.9849	0.6243	buy	2026-07-18 10:00:15.000
coinbase	SOL-USD	284	140.0777	0.3344	sell	2026-07-18 10:00:15.000
coinbase	SOL-USD	285	140.4329	1.4774	sell	2026-07-18 10:00:15.000
kraken	SOL-USD	286	140.2859	0.1668	buy	2026-07-18 10:00:15.000
kraken	SOL-USD	287	140.1460	1.4098	sell	2026-07-18 10:00:15.000
kraken	SOL-USD	288	140.3995	0.7743	buy	2026-07-18 10:00:15.000
coinbase	BTC-USD	289	104694.0966	0.6372	buy	2026-07-18 10:00:16.000
coinbase	BTC-USD	290	104835.3236	0.888	buy	2026-07-18 10:00:16.000
coinbase	BTC-USD	291	104748.1119	1.3465	sell	2026-07-18 10:00:16.000
kraken	BTC-USD	292	104492.8253	1.1515	buy	2026-07-18 10:00:16.000
kraken	BTC-USD	293	105243.9295	0.3109	buy	2026-07-18 10:00:16.000
kraken	BTC-USD	294	104990.6625	0.132	buy	2026-07-18 10:00:16.000
coinbase	ETH-USD	295	3185.4388	0.4593	sell	2026-07-18 10:00:16.000
coinbase	ETH-USD	296	3186.1294	0.1342	sell	2026-07-18 10:00:16.000
coinbase	ETH-USD	297	3188.3472	1.8447	sell	2026-07-18 10:00:16.000
kraken	ETH-USD	298	3197.9268	0.7225	buy	2026-07-18 10:00:16.000
kraken	ETH-USD	299	3204.7704	1.4588	sell	2026-07-18 10:00:16.000
kraken	ETH-USD	300	3196.2454	0.8245	sell	2026-07-18 10:00:16.000
coinbase	SOL-USD	301	140.0472	1.6112	sell	2026-07-18 10:00:16.000
coinbase	SOL-USD	302	140.3627	1.1338	buy	2026-07-18 10:00:16.000
coinbase	SOL-USD	303	139.8725	0.7867	buy	2026-07-18 10:00:16.000
kraken	SOL-USD	304	140.0008	1.2475	buy	2026-07-18 10:00:16.000
kraken	SOL-USD	305	139.4115	0.4824	buy	2026-07-18 10:00:16.000
kraken	SOL-USD	306	139.6455	0.0537	buy	2026-07-18 10:00:16.000
coinbase	BTC-USD	307	105254.9523	1.6783	buy	2026-07-18 10:00:17.000
coinbase	BTC-USD	308	105228.6824	0.8601	buy	2026-07-18 10:00:17.000
coinbase	BTC-USD	309	105126.5357	0.9204	buy	2026-07-18 10:00:17.000
kraken	BTC-USD	310	105120.6840	0.0897	sell	2026-07-18 10:00:17.000
kraken	BTC-USD	311	105321.1894	1.4681	buy	2026-07-18 10:00:17.000
kraken	BTC-USD	312	105132.0524	1.7801	sell	2026-07-18 10:00:17.000
coinbase	ETH-USD	313	3186.8678	0.5925	buy	2026-07-18 10:00:17.000
coinbase	ETH-USD	314	3198.6597	1.0198	buy	2026-07-18 10:00:17.000
coinbase	ETH-USD	315	3207.5360	0.8154	sell	2026-07-18 10:00:17.000
kraken	ETH-USD	316	3209.7064	1.8894	buy	2026-07-18 10:00:17.000
kraken	ETH-USD	317	3193.9445	1.8021	sell	2026-07-18 10:00:17.000
kraken	ETH-USD	318	3215.2745	1.5481	sell	2026-07-18 10:00:17.000
coinbase	SOL-USD	319	140.6077	0.0862	sell	2026-07-18 10:00:17.000
coinbase	SOL-USD	320	140.3099	0.8135	sell	2026-07-18 10:00:17.000
coinbase	SOL-USD	321	139.3716	0.5534	buy	2026-07-18 10:00:17.000
kraken	SOL-USD	322	139.6555	1.364	sell	2026-07-18 10:00:17.000
kraken	SOL-USD	323	140.6929	1.5265	sell	2026-07-18 10:00:17.000
kraken	SOL-USD	324	139.8405	1.6705	sell	2026-07-18 10:00:17.000
coinbase	BTC-USD	325	104694.4182	1.1364	sell	2026-07-18 10:00:18.000
coinbase	BTC-USD	326	105320.0394	1.8868	buy	2026-07-18 10:00:18.000
coinbase	BTC-USD	327	105090.4531	1.443	sell	2026-07-18 10:00:18.000
kraken	BTC-USD	328	104645.6786	1.7374	buy	2026-07-18 10:00:18.000
kraken	BTC-USD	329	104822.1914	1.4973	buy	2026-07-18 10:00:18.000
kraken	BTC-USD	330	105089.1793	0.112	buy	2026-07-18 10:00:18.000
coinbase	ETH-USD	331	3214.4738	0.7328	sell	2026-07-18 10:00:18.000
coinbase	ETH-USD	332	3194.3361	1.5677	sell	2026-07-18 10:00:18.000
